name,type,address,phone,big,normal,small,longitude,latitude
단오공원,간이운동장,강원특별자치도 강릉시 노암동   722,,강원특별자치도,강릉시,,128.8960978,37.74858867
단오공원 체육시설,간이운동장,강원특별자치도 강릉시 노암동   722,,강원특별자치도,강릉시,,128.8960961,37.74858852
단원마을 운동기구,간이운동장,경상남도 의령군 부림면,,경상남도,의령군,,128.344786,35.468474
단원운동장,간이운동장,경상남도 창원시 성산구 사파동  동산로 216,,경상남도,창원시,,128.697174,35.225974
단원임시야구장,간이운동장,경기도 안산시 단원구 화랑로 260 (초지동),,경기도,안산시,초지동,126.8156434,37.31987241
단월 다목적강당,체육관,경기도 양평군 단월면 보룡길 53,031-770-3193,경기도,양평군,보룡리,127.6729902,37.53855783
단월게이트볼장,전천후게이트볼장,,,충청북도,충주시,,,
단월다목적강당,체육관,,,경기도,양평군,,,
단월동게이트볼장,전천후게이트볼장,경기도 이천시 단월동   63,031-644-2000,경기도,이천시,,127.453614,37.22382318
단월레포츠공원축구장,축구장,,,경기도,양평군,,,
단월레포츠공원축구장,축구장,경기도 양평군 단월면 되퇴울길 116,031-770-3193,경기도,양평군,보룡리,127.6613073,37.54502442
단월면레포츠공원 족구장,기타시설,경기도 양평군 단월면 보룡길 127,,경기도,양평군,보룡리,127.670323,37.54528208
단장체육공원,간이운동장,경상남도 밀양시 단장면 고례로 1101-15,,경상남도,밀양시,범도리,128.9094783,35.51913105
단장체육공원,기타시설,경상남도 밀양시 단장면 고례로 1101-15,,경상남도,밀양시,범도리,128.9224652,35.51272215
단지리 동네체육시설,간이운동장,충청남도 공주시 우성면 단지리  312,,충청남도,공주시,,127.064718,36.475178
단지리게이트볼장,전천후게이트볼장,충청남도 공주시 우성면 단지문화마을길 10-52,,충청남도,공주시,단지리,127.0631755,36.47477122
단천리경로당,간이운동장,경북 안동시 도산면 단천리 513,,경상북도,안동시,단천리,128.8830322,36.73919364
단촌 동네체육시설,간이운동장,경기도 양주시 백석읍 권율로1398번길 16-1,031-8082-5637,경기도,양주시,오산리,126.9782609,37.80660128
단촌게이트볼장,기타시설,경상북도 의성군 단촌면 장터길 24,,경상북도,의성군,하화리,128.6736206,36.42189786
단촌면 방하리 동네체육시설,간이운동장,경상북도 의성군 단촌면 방하리  579,054-830-5043,경상북도,의성군,,128.6622909,36.38911118
단촌면 상화리 동네체육시설,간이운동장,경상북도 의성군 단촌면 상화리 신적길 2,054-830-5043,경상북도,의성군,,128.7078478,36.40002705
단촌면 세촌1리 동네체육시설,간이운동장,경상북도 의성군 단촌면 세촌리 신기안길 4,054-830-5043,경상북도,의성군,,128.6687255,36.425262
단촌면 장림리 동네체육시설,간이운동장,경상북도 의성군 단촌면 장림리 장림1길 11,054-830-5043,경상북도,의성군,,128.6373387,36.41452349
단촌면 하화1리 동네체육시설,간이운동장,경상북도 의성군 단촌면 하화리  1,054-830-5043,경상북도,의성군,,128.7116381,36.40919955
단촌면 하화2리 동네체육시설,간이운동장,경상북도 의성군 단촌면 하화리 장터길 33,054-830-5043,경상북도,의성군,,128.6742207,36.42113751
단촌면 후평리 동네체육시설,간이운동장,경상북도 의성군 단촌면 후평리  239,054-830-5043,경상북도,의성군,,128.715318,36.43824344
단촌면관덕2리 동네체육시설,간이운동장,경상북도 의성군 단촌면 관덕리  1202,054-830-5043,경상북도,의성군,,128.7056668,36.42710422
단포축구장,축구장,고경면 단포리 375-4,054-330-6897,경상북도,영천시,,128.9695977,35.97248765
단호1리 경로당,간이운동장,경상북도 안동시 안동시 남후면 단호리 162-1,054-840-4311,경상북도,안동시,,128.6261917,36.556134
단호1리 공터,간이운동장,경북 안동시 남후면 단호리 871-1,,경상북도,안동시,단호리,128.6262956,36.55883184
단호2리 느티나무,간이운동장,경상북도 안동시 남후면 오미길 3-4,,경상북도,안동시,단호리,128.6030594,36.55653942
단호2리경로당,간이운동장,경상북도 안동시 남후면 대곡길 14-13,054-840-4311,경상북도,안동시,단호리,128.6095557,36.55875297
달계1리(경로당) 동네체육시설,간이운동장,충청북도 청주시 서원구 현도면 달계하석로 83,043-201-6592,충청북도,청주시,달계리,127.4342067,36.47540311
달계2리(경로당) 동네체육시설1,간이운동장,충청북도 청주시 서원구 현도면 달계하석로 189-4,043-201-6592,충청북도,청주시,달계리,127.4440754,36.47853498
달계2리(도로변 정자) 동네체육시설2,간이운동장,충북 청주시 서원구 현도면 달계리 178-4,,충청북도,청주시,달계리,127.4455368,36.47929371
달계3리(경로당 뒷산) 동네체육시설2,간이운동장,충청북도 청주시 서원구 현도면 달계길 23-15,043-201-6592,충청북도,청주시,달계리,127.42778,36.47508712
달계3리(경로당) 동네체육시설1,간이운동장,충북 청주시 서원구 현도면 달계리 566-3,043-201-6592,충청북도,청주시,달계리,127.4282329,36.47434853
달구벌재활스포츠센타,체육관,대구광역시 달서구 달구벌대로291길 100 (용산동),,대구광역시,대구광역시,용산동,128.5252765,35.8532793
달님 어린이공원 농구장,간이운동장,"경기도 수원시 영통구 봉영로1744번길 11 (영통동, 벽산.풍림아파트)",,경기도,수원시,영통동,127.0843079,37.26530725
달래 어린이공원,기타시설,경기도 수원시 영통구 영통1동,,경기도,수원시,,127.083053,37.266637
달맞이공원,간이운동장,전라남도 목포시 상동   1119,,전라남도,목포시,,126.427314,34.79464
달맞이공원,간이운동장,전라남도 함평군 월야면 용월리  240,,전라남도,함평군,,126.628505,35.164815
달맞이근린공원,간이운동장,서울특별시 노원구 덕릉로 483 (중계동),02-2116-3779,서울특별시,노원구,중계동,127.0627148,37.64560824
달맞이길 인근,간이운동장,부산광역시 해운대구 송정구덕포길 150-14 (송정동),,부산광역시,해운대구,송정동,129.1961617,35.16946241
달맞이소공원 동네체육시설,간이운동장,충청북도 청주시 청원구 주성로132번길 28-1 (율량동),,충청북도,청주시,율량동,127.482105,36.66922107
달맞이어린이공원,간이운동장,광주광역시 서구 금호동   833,,광주광역시,서구,,126.859233,35.123867
달미운동장,간이운동장,경기도 안산시 단원구 선부동  달미로 144,,경기도,안산시,,126.817005,37.348585
달바위골 공원,간이운동장,경북 봉화군 석포면 대현리 산 13-5,,경상북도,봉화군,대현리,129.0077827,37.04126256
달바위골 언덕,간이운동장,경북 봉화군 석포면 대현리 산 13-5,054-679-6133,경상북도,봉화군,,129.0077827,37.04126256
달발말래이 동네체육시설,간이운동장,경상북도 의성군 안평면 박곡리  160,054-830-5383,경상북도,의성군,,128.5897507,36.38002494
달밤말래이동네체육시설,간이운동장,경상북도 의성군 안평면 박곡리  154,,경상북도,의성군,박곡리,128.5905763,36.38322987
달방마을(야외운동기구),간이운동장,강원특별자치도 동해시 달방동   163,,강원특별자치도,동해시,,129.0203893,37.50520824
달밭쉼터,간이운동장,경북 봉화군 법전면 척곡리 산 78,054-679-6133,경상북도,봉화군,,128.897379,36.90058609
달배어린이공원,간이운동장,대구광역시 달서구 월곡로51길 34 (상인동),,대구광역시,달서구,상인동,128.5371117,35.81684692
달배어린이공원,간이운동장,상인2동 1404,,대구광역시,달서구,,128.5370735,35.81688085
달봉산 체육공원,간이운동장,경상북도 의성군 단촌면 세촌리  13,054-830-5043,경상북도,의성군,,128.6984724,36.44509445
달북마을 체육시설,간이운동장,부산광역시 동래구 온천동   199,,부산광역시,동래구,온천동,129.0584071,35.20813323
달비체근린공원,간이운동장,충청남도 아산시 음봉면 월랑리  703,,충청남도,아산시,월랑리,127.0733556,36.84374947
달빛공원,간이운동장,경상북도 구미시 옥계신당로7길 34-29 (옥계동),,경상북도,구미시,옥계동,128.4233831,36.14236543
달빛공원 야외운동시설,간이운동장,경기 하남시 선동 444,,경기도,하남시,선동,127.1791051,37.57377831
달빛공원풋살장,기타시설,화정동 859,,경기도,고양시,,126.878656,35.139828
달빛어린이공원,간이운동장,강원특별자치도 원주시 단계동  이화3길 16,,강원특별자치도,원주시,단계동,127.9343482,37.33771921
달빛어린이공원,간이운동장,"서울특별시 노원구 노원로 532 (상계동, 상계주공9단지아파트)",02-2116-3779,서울특별시,노원구,상계동,127.0598157,37.66461686
달빛어린이공원,간이운동장,경기도 용인시 수지구 풍덕천동  풍덕천로181번길 4,,경기도,용인시,,127.10026,37.326943
달빛어린이공원체육시설,간이운동장,강원특별자치도 원주시 단계동  이화3길 16,,강원특별자치도,원주시,단계동,127.9343482,37.33771921
달산대지리 게이트볼장,간이운동장,경상북도 영덕군 달산면 대지리 팔각산로 1837,,경상북도,영덕군,,129.30266,36.399922
달산리 야외체육시설,간이운동장,충청북도 보은군 삼승면 달산리  321,,충청북도,보은군,,127.751047,36.425586
달산포체육공원,축구장,충청남도 태안군 남면 달산포로 85-54,041-670-5920,충청남도,태안군,달산리,126.2997096,36.64927223
달서1공원,간이운동장,대구광역시 달서구 두류동   2349,,대구광역시,달서구,두류동,128.5714581,35.853681
달서강창 체육시설,골프연습장,대구광역시 달서구 파호동   401,,대구광역시,달서구,파호동,128.4720519,35.84596458
달서공원,간이운동장,대구광역시 달서구 두류동   636,,대구광역시,달서구,두류동,128.5524048,35.85204983
달서공원,간이운동장,두류동 636-3,,대구광역시,달서구,,128.5523502,35.85206018
달서구청소년수련관수영장,수영장,대구광역시 달서구 상화로 420 (상인동),053-667-3222,대구광역시,달서구,상인동,128.5594461,35.80719897
달서구청소년수련관체육관,체육관,대구광역시 달서구 상화로 420 (상인동),053-667-3222,대구광역시,달서구,상인동,128.5594461,35.80719897
달서별빛캠프,간이운동장,대구광역시 달서구 앞산순환로 248 (송현동),,대구광역시,달서구,송현동,128.5563936,35.82405492
달서아트센터수영장,수영장,대구광역시 달서구 문화회관길 160(장기동),053-584-8714,대구광역시,달서구,장기동,128.5228263,35.84342236
달서천고수부지동네체육시설,간이운동장,대구광역시 서구 염색공단로13길 43 (비산동),,대구광역시,서구,비산동,128.5519904,35.8833001
달서천로복개도로변동네체육시설,간이운동장,대구광역시 서구 달서천로57길 14 (비산동),,대구광역시,서구,비산동,128.5671743,35.88480103
달성강변야구장,야구장,대구광역시 달성군 논공읍 성산로 1221,053-659-4108,대구광역시,달성군,위천리,128.3923664,35.75754442
달성공원북편 동네체육시설,간이운동장,대구광역시 서구 달서로34길 45-21 (비산동),053-663-2854,대구광역시,서구,비산동,128.5769962,35.87640895
달성공원테니스장,테니스장,대구광역시 중구 달성공원로 35 (달성동),053-803-7362,대구광역시,대구광역시,달성동,128.5759201,35.87339884
달성군국민체육센터,수영장,대구광역시 달성군 현풍면 현풍동로 180,053-659-4105,대구광역시,달성군,성하리,128.4418193,35.70169037
달성군민운동장,축구장,대구광역시 달성군 논공읍 논공로 256,053-659-4108,대구광역시,달성군,남리,128.4506343,35.72995279
달성군민운동장테니스장,테니스장,대구광역시 달성군 논공읍 논공로 258,053-659-4108,대구광역시,달성군,남리,128.4504626,35.72901313
